id,run,richness,links,connectance,diameter,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
3,1,31,86,0.08949011446409989,4.0,3.0,0.22580645161290322,0.12903225806451613,0.6451612903225806,1.125,0.12903225806451613,0.5161290322580645,0.1935483870967742,2.774193548387097,1.176205563527318,0.6223266242560873,2.105056530292928,3.3181818181818183,1.3933981633253438,3.091042453358316,1.0909090909090908,1.2190202853531178,0.11446409989594172,0.04994797086368366,0.04994797086368366,0.14776274713839752,0.03225806451612903,0.1935483870967742,0.0,0.5367379457986668,0.3928079089369412,0.7222497366843885,0.8306923575908646
3,2,31,83,0.08636836628511967,3.0,2.0,0.25806451612903225,0.03225806451612903,0.7096774193548387,1.3043478260869565,0.0967741935483871,0.5161290322580645,0.06451612903225806,2.6774193548387095,1.1385425298480094,0.7111904400841336,2.4007300110916923,3.0344827586206895,0.9442592947721229,3.367295829986474,1.0357142857142858,1.0484189388091432,0.12695109261186263,0.015608740894901144,0.11030176899063475,0.18938605619146723,0.032258064516129024,0.06451612903225806,0.0,0.5131851123786609,0.2362088628217661,0.7823405657224669,0.9657633124132047
3,3,31,57,0.05931321540062435,3.0,2.0,0.3225806451612903,0.22580645161290322,0.45161290322580644,1.1428571428571428,0.22580645161290322,0.3225806451612903,0.0,1.8387096774193548,1.0795011178241574,0.8891927766170246,2.1390488991295444,2.746987951807229,0.824079286588844,4.418840607796598,1.0,1.1947355540091467,0.07388137356919876,0.007284079084287201,0.05931321540062435,0.07908428720083246,0.03225806451612903,0.0,0.0,0.46443932411674355,0.10450588837685613,0.48533267245317957,0.9786816641979372
3,4,31,80,0.08324661810613944,4.0,3.0,0.3225806451612903,0.0,0.6774193548387096,1.4761904761904763,0.16129032258064516,0.41935483870967744,0.16129032258064516,2.5806451612903225,1.144160900689526,0.4449133810829549,2.060660435854393,NaN,NaN,0.0,1.2105263157894737,1.2047864610239718,0.12486992715920915,0.02497398543184183,0.03537981269510926,0.1186264308012487,0.03225806451612904,0.16129032258064516,0.0,0.5883047060466418,0.29998370804822416,0.6261961552409159,0.7638985739358478
3,5,31,78,0.08116545265348596,4.0,2.0,0.3548387096774194,0.25806451612903225,0.3870967741935484,1.15,0.06451612903225806,0.4838709677419355,0.0967741935483871,2.5161290322580645,1.2049190580471874,0.8201120816266396,2.349604705046833,2.3617021276595747,1.1117071070888667,3.8501476017100584,1.025974025974026,1.3018092906884686,0.10613943808532779,0.02809573361082206,0.09053069719042664,0.14568158168574402,0.03225806451612903,0.0967741935483871,0.0,0.5594086021505377,0.29297816878462035,0.8300486438286623,1.3632774247578199
3,6,31,63,0.06555671175858481,4.0,2.0,0.2903225806451613,0.12903225806451613,0.5806451612903226,1.2272727272727273,0.12903225806451613,0.3225806451612903,0.0967741935483871,2.032258064516129,1.3712240196267507,0.8083818067872616,1.8599491813485454,2.090909090909091,0.8678978933300583,3.091042453358316,1.0634920634920635,1.335441769570151,0.04890738813735692,0.011446409989594173,0.05202913631633715,0.1186264308012487,0.03225806451612903,0.0967741935483871,0.0,0.5150921658986174,0.3493599590373784,0.69174319268688,0.6387534410263236
3,7,31,75,0.07804370447450572,4.0,3.0,0.41935483870967744,0.0967741935483871,0.4838709677419355,1.5555555555555556,0.16129032258064516,0.3548387096774194,0.0967741935483871,2.4193548387096775,1.225095612292877,0.5311957161808526,1.8697837811320523,2.977272727272727,1.0227331453907031,3.784189633918261,1.411214953271028,1.2760680348749551,0.09781477627471384,0.019771071800208116,0.043704474505723206,0.11966701352757544,0.03225806451612903,0.12903225806451613,0.0,0.48498365433849305,0.3645161290322581,0.6725382413493077,0.6801054258151045
3,8,31,72,0.07492195629552549,4.0,2.0,0.2903225806451613,0.06451612903225806,0.6451612903225806,1.3181818181818181,0.1935483870967742,0.4838709677419355,0.03225806451612903,2.3225806451612905,1.1026879802976923,0.5601316166612442,2.197932809922057,4.27027027027027,1.2486433159788672,4.997212273764115,1.0,1.0108274429107886,0.10613943808532779,0.02081165452653486,0.053069719042663895,0.12382934443288242,0.03225806451612904,0.03225806451612903,0.0,0.5694479355769678,0.23152725410789923,0.7239458779263332,0.8255981378757602
3,9,31,83,0.08636836628511967,3.0,2.0,0.3225806451612903,0.03225806451612903,0.6451612903225806,1.4285714285714286,0.1935483870967742,0.3225806451612903,0.12903225806451613,2.6774193548387095,1.5561365436764998,0.6128571954649737,1.8090699001317279,0.0,NaN,0.0,1.0246913580246915,1.4130703429298337,0.08949011446409989,0.03225806451612903,0.07284079084287201,0.28303850156087407,0.032258064516129024,0.12903225806451613,0.0,0.5910994603119841,0.39691907554810774,0.649529380757472,0.5687491565636515
3,10,31,59,0.061394380853277836,4.0,2.0,0.3225806451612903,0.1935483870967742,0.4838709677419355,1.1904761904761905,0.12903225806451613,0.45161290322580644,0.03225806451612903,1.903225806451613,0.9909482119208768,0.9136416008565207,2.238508064516129,3.732824427480916,1.188563628800074,4.875197323201151,1.0,1.2263114990699244,0.08428720083246619,0.011446409989594173,0.05931321540062435,0.06971904266389178,0.03225806451612903,0.03225806451612903,0.0,0.5120071684587812,0.2355478750640041,0.666207923225285,1.0259004603494624
