id,model,richness,links,connectance,diameter,complexity,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,ρ,centrality,loops,resilience,robustness,intervals,MaxSim,Clust,trophicCoherence,trophicVar,control
1520,connectance_null,22,61,0.12603305785123967,8,0.9356211144734008,1.0,0.0,0.045454545454545456,0.9545454545454546,0.9545454545454546,0.0,0.18181818181818182,0.0,2.772727272727273,0.4579836715385304,0.509215568554783,3.0796737229184096e17,NaN,NaN,0.0,1.85,0.6558938143607678,0.20041322314049587,0.01652892561983471,0.09297520661157024,0.1012396694214876,0.7598814549003222,0.045454545454545456,0.9545454545454546,0.6174242424242424,0.36363636363636365,53,0.24379017447199267,0.17608225108225106,20.127679877913387,195.04761904761904,0.045454545454545456
1520,degree_null,22,48,0.09917355371900827,3,0.8942791060106754,2.0,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.9285714285714286,0.2727272727272727,0.3181818181818182,0.0,2.1818181818181817,1.171828151620884,1.171828151620884,1.8303872053872055,2.0,0.8660254037844386,4.174387269895637,1.0588235294117647,1.2293936432887274,0.047520661157024795,0.04132231404958678,0.1590909090909091,0.1590909090909091,0.8450212842926826,0.04545454545454545,0.0,0.6520979020979023,0.45454545454545453,15,0.33867937617937627,0.23196248196248198,0.49391623178851496,0.4739201316516134,0.45454545454545453
1591,connectance_null,7,12,0.24489795918367346,5,0.9452222211512306,1.0,0.14285714285714285,0.0,0.8571428571428571,1.1666666666666667,0.0,0.42857142857142855,0.0,1.7142857142857142,0.8050764858994132,0.4409585518440985,6.038961038961038,NaN,NaN,0.0,1.72,0.6614378277661477,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.061224489795918366,1.0024677896796794,0.14285714285714285,0.8571428571428571,0.6904761904761905,0.5714285714285714,0,0.3935374149659863,0.5952380952380952,2.1485060243665344,5.9169618260527335,0.2857142857142857
1591,degree_null,7,8,0.16326530612244897,2,0.8702660748778016,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.42857142857142855,0.14285714285714285,0.0,1.1428571428571428,1.063112568514423,1.28086884574495,1.6428571428571428,1.2857142857142858,0.48795003647426666,1.9459101490553132,1.1111111111111112,0.973610120462327,0.02040816326530612,0.02040816326530612,0.12244897959183673,0.08163265306122448,0.9366747033579648,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855,0,0.5,0.21428571428571427,0.2672612419124244,0.39285714285714285,0.42857142857142855
1596,connectance_null,24,94,0.16319444444444445,5,0.9211745649550575,1.0,0.0,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.0,0.875,0.0,3.9166666666666665,0.4636065286889622,0.4118044821099194,-3.871248179433344e16,NaN,NaN,0.0,1.959409594095941,0.5617357655389146,0.3072916666666667,0.06597222222222222,0.15104166666666666,0.17708333333333334,0.8469131816593146,0.041666666666666664,0.9583333333333334,0.5805555555555556,0.4583333333333333,120,0.2674608071666896,0.31506734006734005,12.099488447110737,69.56521739130434,0.041666666666666664
1596,degree_null,24,114,0.19791666666666666,5,0.9097671610500567,3.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,1.375,0.0,0.6666666666666666,0.0,4.75,1.0336969803514777,0.5276870009754213,2.538253701413151,4.802721088435374,1.7385218717024666,4.990432586778736,1.668141592920354,0.9874559494365115,0.2013888888888889,0.140625,0.1875,0.4461805555555556,1.0035045715148785,0.04166666666666668,0.5416666666666666,0.6666666666666667,0.5,60,0.45360405284604366,0.4186804072833484,1.0666178687270507,1.4036400141109007,0.3333333333333333
1678,connectance_null,23,52,0.09829867674858223,7,0.9404930383369392,2.0,0.08695652173913043,0.0,0.9130434782608695,1.0952380952380953,0.043478260869565216,0.6521739130434783,0.0,2.260869565217391,0.5996401556759566,0.5028495989894722,11.47464566808126,NaN,NaN,0.0,2.1890243902439024,0.6236604795560531,0.11531190926275993,0.015122873345935728,0.054820415879017016,0.062381852551984876,0.6637149753919304,0.043478260869565216,0.8695652173913043,0.479933110367893,0.34782608695652173,32,0.24984472049689443,0.22194616977225676,4.063798287026339,22.483033688466882,0.13043478260869565
1678,degree_null,23,55,0.10396975425330812,1,0.8781278602658935,2.0,0.6956521739130435,0.30434782608695654,0.0,2.2857142857142856,0.30434782608695654,0.0,0.0,2.391304347826087,1.7775036310869867,0.8892377644099989,1.3043478260869565,1.0,0.0,4.007333185232471,1.0,1.363581266104527,0.0,0.0,0.166351606805293,0.44801512287334594,0.8321940515452625,0.043478260869565216,0.0,0.8478260869565216,0.5217391304347826,7,0.7662525879917186,0.0,4.2303020838105015e-16,0.2213438735177865,0.6956521739130435
1443,connectance_null,19,18,0.04986149584487535,5,0.9608183831089143,2.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,1.0,0.15789473684210525,0.15789473684210525,0.0,0.9473684210526315,1.0829771494232183,1.0242264302981359,2.245614035087719,2.45,1.538112308540638,2.995732273553991,1.2608695652173914,1.4027701381041204,0.04155124653739612,0.0,0.0221606648199446,0.024930747922437674,0.6569308792928749,0.05263157894736842,0.0,0.5292397660818713,0.21052631578947367,1,0.25363408521303255,0.0,0.4573295603800236,1.8622482131254057,0.47368421052631576
1443,degree_null,19,19,0.05263157894736842,2,0.8931469412850469,3.0,0.7894736842105263,0.2631578947368421,-0.05263157894736842,3.5,0.10526315789473684,0.05263157894736842,0.0,1.0,3.018461712712472,0.7453559924999299,1.2793522267206476,1.3181818181818181,0.9454836825347088,3.091042453358316,1.05,2.9249881291307074,0.0110803324099723,0.013850415512465374,0.0,0.21329639889196675,0.9549664083878806,0.05263157894736842,0.0,0.8947368421052632,0.5263157894736842,0,0.6145363408521304,0.3174089068825911,0.5147399974329419,0.345963528149763,0.7894736842105263
